subs,class,EEAct,ERAct,RRAct,EEActUnsigned,ERActUnsigned,RRActUnsigned,subsMem,RT,eHippLeft,eHippRight,rHippLeft,rHippRight,encSess,retSess,Item,ClassSpecVoxVals,OtherClassSpecVoxVals,IntensityActDiff,NrmIntensityActDiff,globalSignal,EERSA_CorClass,EERSA_IncClass,ERRSA_CorClass,ERRSA_IncClass,eHippLeftUnstd,eHippRightUnstd,rHippLeftUnstd,rHippRightUnstd,EEHippOnlyAct,ERHippOnlyAct,EIntensity_ActCor,EIntensity_ActInc,EIntensity_ActDiff
4,2,-0.47174,-1.7042,-0.84935,0.47174,1.7042,0.84935,1,1.745,0.61801,-0.23306,-1.0723,-0.80683,5,4,EPIC,-0.21573,1.1878,-0.8193,-0.11231,0.283,-0.025975,0.017779,-0.056982,-0.073362,0.24606,-0.056387,-0.13896,-0.083926,0.50166,-0.034619,0.097907,-1.1264,1.2243
4,1,2.3063,0.75805,0.27871,2.3063,0.75805,0.27871,0,2.7725,-0.23304,-0.24745,0.9762,1.1949,2,4,BLOODY,-0.65181,-0.54809,-0.062453,-0.06039,-0.078605,0.076195,0.027073,-0.013882,0.0064399,-0.19519,-0.20176,0.13636,0.22175,-0.3221,0.8888,0.16002,-1.0421,1.2022
4,2,-2.3059,-1.5466,-0.28909,2.3059,1.5466,0.28909,1,2.7247,0.90331,1.4821,1.8197,1.3354,3,4,SAVAGE,-0.38286,-0.12971,-0.1488,-0.031845,-0.17255,0.098708,-0.012145,0.01048,0.059571,0.42936,0.60051,0.30169,0.18601,0.40855,1.1293,0.31965,-1.0275,1.3472
4,1,0.85624,3.5041,-0.17767,0.85624,3.5041,-0.17767,1,1.1046,0.99159,1.9016,0.61651,0.6042,5,4,OUTLANDISH,0.51739,-0.95908,0.86273,-0.35827,-0.10036,-0.052532,0.086951,0.025869,0.019142,0.91155,1.1561,0.007192,0.024602,2.8803,0.6448,1.1633,-1.4826,2.6459
4,2,-1.344,1.935,1.2352,1.344,-1.935,-1.2352,0,1.4443,-0.85944,-1.318,-0.20758,-0.12549,2,4,PASSIONATE,-1.4653,0.58229,-1.1987,0.80173,0.083215,0.042198,-0.0029046,0.024856,0.052615,-0.28672,-0.44385,-0.067898,-0.044085,-1.4503,0.94166,0.29766,-1.2997,1.5974
4,2,0.0022124,0.71055,-0.93037,-0.0022124,-0.71055,0.93037,0,1.5131,-0.10466,0.13279,-2.0862,-1.3275,3,4,MERRY,-1.567,1.1249,-1.5748,-0.20199,0.64685,0.10475,0.079295,-0.01994,-0.0035151,-0.23761,-0.15664,-0.091618,0.066245,1.4121,-0.34399,0.67453,0.77141,-0.096878
4,1,0.77031,-0.4672,0.36649,0.77031,-0.4672,0.36649,1,1.6529,-0.35358,-0.31043,-0.64633,-0.86691,1,4,WET,0.36057,0.19684,0.096581,3.8424,-0.042306,0.086546,0.024251,-0.058694,-0.042341,-0.1492,-0.13996,-0.31908,-0.37313,-0.73461,-0.92889,1.006,0.29829,0.7077
4,2,-2.5875,-0.81255,-0.24432,2.5875,0.81255,0.24432,1,1.497,0.97208,0.12919,1.4176,1.7507,2,4,GOTHIC,0.51033,0.17458,0.19736,0.32989,0.017896,0.15563,-0.063563,0.045579,0.040143,0.33773,0.036661,0.36092,0.47045,-0.57493,-1.7198,1.4106,-0.65602,2.0666
4,1,2.5513,-1.1217,0.67637,2.5513,-1.1217,0.67637,1,2.0127,3.4321,4.0103,-0.73843,-0.1779,1,4,WICKED,0.43238,0.15857,0.161,0.070792,0.20127,0.056832,0.0077025,0.030913,0.025351,1.0436,1.2065,-0.11614,0.03816,-0.13281,2.1159,0.77866,-0.71289,1.4916
4,1,0.17687,0.82773,-0.33076,0.17687,0.82773,-0.33076,1,2.0806,-1.6019,-0.391,1.2529,0.97058,2,4,ABUSIVE,0.56174,-0.14596,0.41447,0.10009,0.2586,-0.0028074,-0.070111,0.036068,0.024998,0.17565,0.52374,0.53781,0.43307,2.5472,-1.2237,0.58613,-0.48488,1.071
4,2,-0.28869,-1.0366,-0.33894,0.28869,1.0366,0.33894,1,1.0331,-0.54524,-0.58812,-1.7306,-2.774,6,4,SPOOKY,0.81035,-0.37495,0.69378,-2.2407,-0.057593,0.18814,-0.011181,-0.020751,-0.021458,-0.24712,-0.26355,-0.66082,-0.96396,1.1398,0.86684,-0.65251,-0.50406,-0.14846
4,2,-1.5528,0.074122,-1.3248,1.5528,-0.074122,1.3248,1,1.9407,0.6272,0.5234,-1.1032,-1.5577,2,4,UNREFINED,-0.77665,1.2544,-1.187,-0.67405,0.034023,0.21957,-0.05733,-0.02765,-0.034764,0.25893,0.20708,-0.38478,-0.51913,2.1712,-0.65142,0.91303,-0.96922,1.8822
4,2,-1.669,-1.2537,0.34839,1.669,1.2537,-0.34839,0,1.6824,-0.039486,0.90644,-1.3354,-1.2158,2,5,SWEET,-0.2982,0.33487,-0.37015,-0.052278,0.29571,0.087258,0.051653,-0.056723,-0.048861,-0.22558,0.091792,-0.20597,-0.19684,-2.2897,-1.9846,-0.22884,-0.96863,0.73978
4,2,-3.1542,1.0086,1.1601,3.1542,-1.0086,-1.1601,1,2.7628,0.43019,-0.70432,1.2018,1.2414,1,5,SANDY,-0.68266,0.73619,-0.82962,-1.8237,0.033237,0.1374,-0.076787,0.0060502,0.017781,0.0096685,-0.37645,0.31026,0.32877,-1.0228,0.18697,1.6278,-1.2435,2.8713
4,1,1.7122,0.88953,-2.1577,1.7122,0.88953,-2.1577,1,1.7027,1.2729,0.41991,0.085739,0.081794,5,5,GORGEOUS,-1.1014,-0.17857,-0.54154,0.040109,-0.26279,0.047169,-0.042859,0.015462,0.0069246,0.40554,0.10054,-0.30668,-0.2687,-1.6089,1.2822,0.34257,-1.649,1.9916
4,1,0.5019,0.86924,-1.3489,0.5019,0.86924,-1.3489,1,1.791,0.7644,0.59033,-0.12291,-0.14429,2,5,BOOKISH,-0.85179,0.052563,-0.53004,0.042995,-0.1305,0.12701,-0.027554,-0.044777,-0.018985,0.43975,0.35644,-0.24447,-0.22729,0.033768,-0.45137,-0.15073,-0.087356,-0.063375
4,2,-0.83537,-0.42799,1.3219,0.83537,0.42799,-1.3219,1,2.0829,-0.97187,-0.28269,-0.94476,-0.93903,5,5,BIBLICAL,0.25616,0.30198,-0.025956,0.33395,-0.00095814,0.010259,0.00066351,-0.048407,-0.052482,-0.27324,-0.046391,-0.37007,-0.36066,2.2265,-0.81958,0.29703,-0.29811,0.59514
4,1,0.2126,1.5711,0.94213,0.2126,1.5711,0.94213,1,1.2631,1.0097,-0.16157,-1.0544,-1.0209,4,5,BUFF,0.89141,-2.0873,1.7401,0.63872,0.34317,-0.039377,0.077922,0.0053084,0.010723,0.44235,0.026183,-0.076194,-0.098183,-0.79212,-1.1803,0.84974,0.29259,0.55715
4,2,-0.8993,-0.4251,1.8037,0.8993,0.4251,-1.8037,0,1.939,-0.45657,-0.35233,-0.69784,-1.0975,5,5,DIM,-0.23366,1.3057,-0.89857,0.11781,-0.52501,0.075744,0.059417,0.041967,0.028108,-0.27263,-0.23754,-0.78909,-0.84069,1.1701,0.95591,-0.26975,-0.86097,0.59122
4,1,1.751,0.95229,-0.86676,1.751,0.95229,-0.86676,0,1.0067,1.153,1.0078,0.40815,0.14366,1,5,MAJESTIC,1.5496,0.096309,0.85233,0.051096,0.4094,0.035988,0.11019,-0.013409,-0.0011547,0.26163,0.20082,0.42564,0.30813,-1.3936,1.2581,0.26288,-0.85203,1.1149
4,1,0.79087,-2.0771,-0.0581,0.79087,-2.0771,-0.0581,0,0.89107,-2.1348,-3.7991,1.0186,0.57778,2,5,SCUMMY,0.053981,2.9785,-1.7056,-0.19882,0.043309,-0.049734,-0.063712,0.060628,-0.00050082,-0.44824,-1.009,0.26448,0.13595,-1.5581,2.3751,0.15544,0.010102,0.14534
4,2,-1.5878,0.32046,0.048268,1.5878,-0.32046,-0.048268,0,1.4151,-0.85976,-1.1027,-1.9122,-1.1473,2,5,DEAD,-1.7258,1.4136,-1.8363,-0.22275,0.64944,0.079317,-0.085551,-0.018495,-0.040757,-0.33668,-0.41871,-0.037426,0.12216,2.0423,2.2535,1.2654,-1.2062,2.4716
4,2,-0.064712,-1.9556,-0.25611,0.064712,1.9556,0.25611,1,2.3949,0.59466,0.31904,-1.1362,-0.44828,3,5,RADICAL,0.70523,0.68882,0.011688,0.053332,0.087137,0.010106,0.078596,0.021369,-0.01734,0.21665,0.10891,-0.34443,-0.13865,1.685,-0.83078,0.59101,1.4672,-0.87615
4,1,1.0743,-0.16224,0.25266,1.0743,-0.16224,0.25266,1,1.1669,2.1065,1.5963,-0.23161,-0.14806,2,5,INSANE,0.21639,-1.375,0.92885,0.10295,0.56397,0.059037,-0.028061,-0.06,-0.035769,0.9376,0.72906,0.38039,0.34893,-3.442,-1.1181,-0.23779,-0.95985,0.72207
4,2,-0.64918,1.7512,0.19383,0.64918,-1.7512,-0.19383,1,1.8108,-0.85375,-0.33249,-0.41526,0.52354,3,5,ARTIFICIAL,-0.26236,1.2109,-0.86011,0.10808,-0.59006,0.077222,-0.093268,0.055258,0.053818,-0.081549,0.079305,-0.76581,-0.40853,0.44186,-0.63211,1.3574,-0.33006,1.6875
4,1,-1.1574,1.2291,1.6598,-1.1574,1.2291,1.6598,0,1.4226,-0.7032,-1.5574,1.1263,1.151,2,5,UNNATURAL,-0.40871,-0.5657,0.090342,0.019878,-0.59894,-0.079409,0.068665,-0.018783,0.016725,-0.47151,-0.74815,-0.3148,-0.22819,-2.0354,-1.5585,-1.2869,0.79895,-2.0859
4,2,-1.0286,0.03693,1.292,1.0286,-0.03693,-1.292,1,1.9223,0.51099,0.49801,0.56156,1.0135,1,5,SACRED,0.68631,-1.2408,1.1261,-0.15659,-0.34439,0.023056,0.012655,0.063434,0.041823,0.35813,0.33058,-0.24085,-0.055213,-0.68754,1.1102,0.76713,0.091169,0.67596
4,2,-0.76474,-0.76606,0.85878,0.76474,0.76606,-0.85878,1,2.543,-0.39109,0.58846,0.79786,0.034509,4,5,MORBID,-0.69076,-0.070584,-0.3638,0.023012,-0.29955,-0.033207,0.018041,0.017367,0.034391,-0.17986,0.14519,-0.12714,-0.31354,1.3938,-0.0099656,-0.8298,0.19596,-1.0258
4,2,-0.34654,1.3014,0.72141,0.34654,-1.3014,-0.72141,1,1.8987,-0.29448,-0.59689,-0.88989,-1.1421,5,5,DELINQUENT,-1.57,1.0989,-1.5614,0.78536,0.0030477,0.073188,0.031887,-0.043765,-0.048129,0.52617,0.39036,-0.34972,-0.4189,-0.63507,1.1578,-1.3458,-0.16229,-1.1835
4,1,-0.69219,0.66514,-1.2056,-0.69219,0.66514,-1.2056,1,1.0509,-0.14432,0.12073,0.099523,0.66853,3,6,BAROQUE,-0.7918,0.68061,-0.86119,0.094975,-0.40205,0.064409,-0.0059869,0.0087394,0.022828,-0.22438,-0.13512,-0.43434,-0.20758,-1.6103,0.95943,-0.53898,0.26231,-0.80129
4,1,1.845,0.12325,0.3384,1.845,0.12325,0.3384,1,1.2154,-1.7449,-1.7293,0.10845,-0.68931,3,6,REPUBLICAN,1.9078,-0.065394,1.1566,0.32867,0.018242,0.06478,-0.014532,-0.01015,-0.0086491,-0.54541,-0.53825,-0.033964,-0.26899,-0.59837,1.3449,1.221,-0.87557,2.0966
4,2,-0.5333,-0.76019,-1.0088,0.5333,0.76019,1.0088,1,1.355,0.20634,0.2128,0.056348,0.83384,2,6,MILITARY,-0.1648,-0.62068,0.26541,0.03723,0.4559,0.1005,-0.10684,-0.049538,-0.040455,0.20744,0.19129,0.3641,0.55421,1.2291,-0.19053,0.30555,-0.85956,1.1651
4,1,0.76326,1.9936,0.50509,0.76326,1.9936,0.50509,1,1.7114,0.20778,-0.51802,1.6713,1.6888,2,6,AGED,0.09447,-0.85814,0.55591,-0.19578,-0.122,-0.059091,0.15426,0.084848,0.045845,0.12313,-0.13475,0.30498,0.33529,-1.3861,0.81871,-0.56422,-0.29609,-0.26813
4,1,1.2848,0.065846,-0.5345,1.2848,0.065846,-0.5345,0,1.9072,0.026242,-0.59429,1.3703,1.74,1,6,METICULOUS,-0.16882,-1.0554,0.51664,-4.3112,0.17348,0.071816,-0.051093,0.050066,0.074432,-0.056274,-0.2711,0.49326,0.59577,0.75584,0.27828,1.762,-0.046244,1.8083
4,2,-0.85379,1.835,0.94457,0.85379,-1.835,-0.94457,1,1.6469,-0.19971,-0.090458,-1.1284,-0.77028,1,6,AGRARIAN,0.83073,0.44957,0.22481,-0.0050674,0.42673,0.10807,0.062032,-0.022588,-0.018011,0.14407,0.16171,-0.018557,0.047431,0.23992,-1.3586,-0.63,-0.62217,-0.0078311
4,1,2.0294,-1.0587,-0.52801,2.0294,-1.0587,-0.52801,1,1.3069,0.35008,0.34792,0.5909,0.41364,2,6,INDULGENT,-2.7114,1.4737,-2.4492,-2.1261,0.2428,0.061097,-0.033818,0.020675,0.039348,0.14112,0.12686,0.32363,0.25159,0.72936,-0.83413,0.31824,-2.1622,2.4805
4,2,-1.0526,-1.1677,-0.72394,1.0526,1.1677,0.72394,1,2.0235,1.2911,0.98706,-0.14975,-0.32108,3,6,EERIE,-0.71725,1.6469,-1.3811,-0.29999,0.11237,0.08741,0.049232,0.0087005,-0.015318,0.32013,0.20437,-0.022857,-0.079121,-2.219,-2.1507,-0.22245,-0.7998,0.57735
4,2,2.1366,-2.0369,-0.49576,-2.1366,2.0369,0.49576,1,1.9633,0.1853,0.54811,0.5975,0.44156,3,6,ANGULAR,-0.42977,-0.524,0.053674,-0.15683,0.0042784,0.061599,0.015195,0.018261,0.0039002,0.29913,0.39703,0.10047,0.062252,1.6159,2.3916,-0.55897,1.0627,-1.6217
4,1,1.4193,3.2617,-1.1653,1.4193,3.2617,-1.1653,0,1.6631,-1.6087,-1.2445,0.23645,0.85768,3,6,CONTAGIOUS,0.25018,-0.94366,0.69708,-0.046923,-0.51728,0.14056,-0.07352,0.03459,0.060951,-0.83288,-0.69377,-0.5025,-0.24728,3.4794,-1.7804,1.0005,-2.4596,3.4601
4,1,0.8289,0.9264,0.2043,0.8289,0.9264,0.2043,1,2.7948,-1.5238,-1.6157,-1.9265,-1.8572,3,6,MYTHICAL,-0.2716,-0.26976,-0.0018885,-0.070616,-0.1476,0.012236,0.07278,0.025039,0.034696,-0.41368,-0.44726,-0.80474,-0.76044,-1.4416,1.1969,-0.029283,-1.1645,1.1352
4,2,-2.7583,0.96371,-0.74902,2.7583,-0.96371,0.74902,0,1.3434,0.76454,0.34653,-0.88638,-0.0021806,6,6,BIG,-0.80038,0.43773,-0.72456,0.48283,0.029203,0.063786,-0.027287,0.0087696,-0.0040866,0.1703,0.018913,-0.32391,-0.051576,-0.31779,1.3767,1.2158,-1.2739,2.4897
4,1,0.46731,0.34078,-0.65688,0.46731,0.34078,-0.65688,1,1.8192,0.91778,0.52089,0.71455,-0.22097,1,6,GENEROUS,-0.08113,0.25723,-0.1976,-0.021358,-0.22229,0.045656,0.017318,0.054566,0.078565,0.29571,0.14623,-0.078838,-0.32669,0.90908,-1.2545,0.8353,0.22024,0.61506
4,2,-2.1439,-0.52771,-0.54163,2.1439,0.52771,0.54163,1,1.5512,-0.26945,0.10646,0.49883,0.62132,4,6,FRUITY,0.21296,0.6326,-0.24412,-0.025021,-0.21667,0.089506,-0.008919,0.050312,0.023873,-0.30033,-0.17149,-0.13852,-0.067056,0.74421,3.0212,1.0559,-0.43835,1.4943
4,1,1.1415,0.54242,0.14244,1.1415,0.54242,0.14244,1,1.939,0.54742,1.0307,0.73576,0.24799,4,6,POSH,-0.60633,0.32862,-0.54715,0.14034,-0.017513,0.054269,0.038867,0.055226,0.077351,0.17649,0.32545,0.1216,-0.014533,1.1628,-0.006004,0.74376,-0.70735,1.4511
4,1,0.34276,-0.35144,-1.0102,0.34276,-0.35144,-1.0102,0,2.9116,1.5094,1.0292,-1.5644,-1.8671,3,6,ETHNIC,-0.28735,-0.31116,0.013023,-0.0011077,0.42888,0.024452,0.11164,0.0046336,-0.00048281,0.60136,0.41383,-0.14715,-0.28084,-0.42794,2.6656,-0.56968,0.16574,-0.73542
4,1,2.7926,-0.58996,1.2555,2.7926,-0.58996,1.2555,0,1.5229,-1.6029,-1.6441,-1.1001,-0.8407,1,6,AQUATIC,0.75373,-1.5498,1.3458,0.43895,0.31559,-0.012864,0.064625,-0.025219,-0.040538,-0.63055,-0.63669,-0.11623,-0.06689,-0.68519,0.92275,-0.3417,-0.47613,0.13443
4,2,-1.5482,-0.1278,-0.57407,1.5482,0.1278,0.57407,0,1.447,-1.3171,-1.2377,-0.5481,0.18688,2,6,ADULT,0.15023,0.501,-0.20415,-0.028728,-0.22947,0.24231,-0.014421,0.045906,0.028449,-0.38587,-0.3614,-0.46616,-0.20921,3.1399,1.481,0.69926,-1.48,2.1793
4,1,2.2147,0.77361,0.8456,2.2147,0.77361,0.8456,1,1.6747,0.7243,-0.11339,-0.35479,-0.15969,2,6,BRIDAL,2.5239,-0.94707,2.0321,0.17954,0.37279,0.074357,-0.11814,0.012702,-0.0074122,0.13621,-0.15447,0.16211,0.18632,0.46249,2.9854,2.0098,-0.0090971,2.0189
4,2,-1.0435,0.32828,0.14222,1.0435,-0.32828,-0.14222,1,1.0234,-0.32204,-0.54806,1.2966,1.5186,3,6,SAFE,0.18127,1.1149,-0.54402,-0.07519,0.37489,0.061241,0.027339,-0.048593,-0.04073,-0.094527,-0.17827,0.65982,0.69401,0.2138,-2.0494,-0.24673,0.3772,-0.62393
4,1,3.2101,0.19296,2.0263,3.2101,0.19296,2.0263,1,1.4113,0.77878,0.60552,0.060487,-0.37804,1,6,ANGRY,0.38903,-2.7102,1.8088,-0.23336,-0.16325,0.072859,-0.081578,-0.017505,-0.04308,0.11076,0.044841,-0.22011,-0.32527,1.5964,0.016514,0.92954,-1.1252,2.0547
4,2,-0.69978,-0.44252,-1.9255,0.69978,0.44252,1.9255,1,2.079,-1.1796,-1.8902,-0.38441,0.44386,5,6,MEDICAL,0.98318,-0.11549,0.64377,-0.25791,-0.28168,0.016983,0.014056,-0.0083137,-0.027389,-0.25674,-0.50256,-0.4661,-0.17493,-0.86766,0.35732,-0.044923,0.48555,-0.53047
4,2,0.71337,-0.77189,0.34238,-0.71337,0.77189,-0.34238,1,1.2313,-1.0567,-0.81765,-0.35255,0.24635,6,6,DOMESTIC,1.0223,-0.44824,0.86082,0.10372,0.36648,-0.0022968,0.047305,0.00098815,0.020784,-0.34062,-0.26233,0.1568,0.30351,-1.166,1.223,0.12475,0.10852,0.016231
4,2,-1.7541,-0.93953,1.2119,1.7541,0.93953,-1.2119,0,0.98724,-0.7956,-1.2663,0.50557,0.5874,1,6,FRAGILE,-1.2235,0.31966,-0.90375,-0.20108,0.34945,0.076464,0.0059976,-0.02605,-0.053906,-0.31777,-0.47667,0.39842,0.39229,0.40892,-1.3441,0.99846,1.4545,-0.45603
5,1,1.6055,0.68363,0.42454,1.6055,0.68363,0.42454,1,1.2748,0.44536,-0.47029,-0.5989,-0.12541,6,1,CONTENT,-0.2332,0.23124,-0.2577,-0.069088,-0.13094,0.1124,0.043262,0.013705,0.010012,-0.32753,-0.61982,-0.31914,-0.22,0.83284,-2.8622,0.47883,-0.66613,1.145
5,2,0.38607,0.33462,-0.19252,-0.38607,-0.33462,0.19252,1,1.6786,-1.4839,-0.71245,0.048317,-0.88909,6,1,FLOWERY,-0.34763,1.0954,-0.80675,-0.59504,0.058475,0.0050751,-0.025957,-0.0096511,0.004385,-1.1075,-0.84173,-0.0070356,-0.29677,0.38122,-1.3949,0.82077,-2.4245,3.2452
5,2,0.14787,-0.95758,-0.011628,-0.14787,0.95758,0.011628,0,2.8745,-1.5744,-1.2186,0.5862,0.20128,2,1,STATUESQUE,0.27371,0.94238,-0.38081,-0.24782,0.11338,-0.035827,-0.039726,0.020732,-0.020298,-0.52005,-0.40702,0.17293,0.074243,2.0164,0.38639,0.30191,-0.87355,1.1755
5,2,-1.8919,-0.91551,-2.1875,1.8919,0.91551,2.1875,1,2.1749,0.95294,-0.15553,1.7544,0.35376,1,1,AQUATIC,-0.42259,0.28871,-0.39362,0.26787,0.0075341,0.068213,-0.10736,0.018239,0.0085388,0.15615,-0.21645,0.38928,0.034902,3.7809,1.4371,2.2413,-0.23831,2.4796
5,2,0.87826,-1.081,-2.1765,-0.87826,1.081,2.1765,1,1.4187,0.14184,0.10248,1.6675,1.1482,6,1,REPTILIAN,-1.6906,-0.5198,-0.63191,-0.36459,0.39269,0.058885,0.16865,0.015824,-0.01744,0.29626,0.26832,0.6648,0.58182,1.4915,-0.55592,-0.91852,-1.2012,0.28266
5,2,1.2516,-0.93591,-1.3578,-1.2516,0.93591,1.3578,1,1.3184,0.15083,1.2452,-0.25886,-0.61385,3,1,MORBID,0.36111,-2.4246,1.5624,-0.081938,1.2449,0.035368,0.1358,0.043206,0.014327,0.25703,0.60969,0.8363,0.74423,-1.4036,-0.56268,-0.015138,1.0846,-1.0998
5,1,0.48061,2.3188,0.92393,0.48061,2.3188,0.92393,1,1.8621,-0.075749,-0.29757,-0.79765,-0.34657,1,1,EROTIC,0.81168,-1.3436,1.2002,-0.22392,-0.60945,0.14399,0.030063,0.027426,0.01118,0.12011,0.03449,-0.73934,-0.66997,2.0681,1.0899,1.1496,-0.84251,1.9921
5,2,-0.53975,2.1343,1.4132,0.53975,-2.1343,-1.4132,0,2.1068,-0.49601,-1.0546,0.86929,0.85123,6,1,ANGRY,-1.1163,0.63389,-0.96729,-0.03756,-0.38609,0.048739,0.15441,-0.0030704,0.035363,-0.025089,-0.22341,-0.14284,-0.13319,-1.6206,-0.33794,-0.61321,-1.5388,0.92562
5,1,-0.46071,2.3343,0.207,-0.46071,2.3343,0.207,0,2.1266,-0.33393,-1.3173,1.4689,1.9467,2,1,INSANE,0.54704,-0.92264,0.81854,-0.25715,-0.27751,0.18486,0.067745,0.02446,-0.0093114,0.049995,-0.29121,0.094565,0.28221,0.66988,1.2163,1.3184,-0.35801,1.6764
5,2,-0.2497,-0.35559,0.15541,0.2497,0.35559,-0.15541,1,2.0743,-1.2193,-1.7117,-1.4132,-0.57674,4,1,BLESSED,0.72408,-1.3487,1.1552,-0.046374,0.66479,-0.084462,-0.091784,0.0088551,0.0503,-0.22075,-0.39813,0.09236,0.28534,3.6186,0.38959,0.42407,-2.39,2.8141
5,1,1.7131,-0.062436,-0.15362,1.7131,-0.062436,-0.15362,1,2.0383,0.32118,0.40469,-0.79582,-1.0055,4,1,BLIND,-0.68487,-0.13954,-0.29597,-0.08708,-0.13402,0.15866,0.025586,-0.016713,-0.017536,-0.0094659,0.016173,-0.3718,-0.48614,1.6217,-0.93442,0.1598,-0.92294,1.0827
5,1,-1.5176,1.6347,1.1074,-1.5176,1.6347,1.1074,1,1.9627,-0.33586,-0.44205,-1.0865,-0.96264,3,1,SUNNY,0.47538,-0.02433,0.27366,-0.23904,-0.1431,-0.0084345,0.016397,0.021559,0.063799,-0.25099,-0.28824,-0.45302,-0.48059,1.963,-1.357,-1.0364,0.86377,-1.9002
5,1,1.8157,-0.23116,-1.7069,1.8157,-0.23116,-1.7069,1,1.4066,-0.42026,-0.13611,-0.97153,-0.043431,1,1,GORGEOUS,0.019208,-0.071816,0.050931,-0.14187,0.4678,0.084687,0.002001,-0.016296,0.012744,-0.12818,-0.03947,0.050656,0.28573,0.79198,-2.1431,0.68914,-0.44756,1.1367
5,2,-1.4133,-0.65481,0.17193,1.4133,0.65481,-0.17193,1,1.8184,-0.1606,0.23111,1.4627,0.60567,2,1,FRUITY,1.5126,-0.15754,0.91585,0.0042911,0.21837,0.059796,0.055361,0.03213,0.045504,0.10425,0.22379,0.47805,0.27975,2.8967,1.8299,1.888,0.16213,1.7259
5,2,-3.014,-0.393,2.1387,3.014,0.393,-2.1387,1,1.9669,2.0309,2.2439,-1.0456,0.11421,1,1,AGRARIAN,0.49733,-0.42476,0.51108,-0.23883,-0.22934,0.054162,-0.028224,0.019122,0.040008,0.77002,0.83195,-0.50924,-0.22731,0.357,1.061,2.3317,-0.38204,2.7138
5,1,1.8209,0.24559,0.1778,1.8209,0.24559,0.1778,0,2.1068,0.74056,0.20841,0.28376,-0.29374,3,1,MEDICAL,0.39663,0.4927,-0.060453,-0.12957,-0.37698,0.11993,0.0016625,-0.013635,0.00068909,-0.026214,-0.20111,-0.2848,-0.46789,-0.27997,-1.0143,1.0935,-0.85599,1.9495
5,2,1.6602,-2.3558,-2.4707,-1.6602,2.3558,2.4707,1,1.4227,0.72364,0.032496,-0.96424,-0.78575,3,1,SOCIAL,1.2381,-1.0456,1.2656,-0.070037,0.79087,0.067448,0.1864,0.017195,-0.0093086,0.22106,-0.016796,0.30479,0.32522,0.9891,0.14683,-0.1925,0.23917,-0.43167
5,1,2.1624,-0.27805,0.54122,2.1624,-0.27805,0.54122,1,1.7466,-0.97211,-1.5175,-1.3715,-1.4904,3,1,OUTLANDISH,0.41376,-0.29787,0.39395,-0.20237,-0.29167,0.16012,0.031435,0.018202,0.0023194,-0.60645,-0.78526,-0.64044,-0.75739,1.739,-0.44991,0.078494,-1.0969,1.1754
5,2,0.025877,0.7106,1.0589,-0.025877,-0.7106,-1.0589,1,1.4228,1.1283,1.0314,0.74228,-0.4532,4,1,BOVINE,-0.34686,-0.91202,0.32372,-0.17602,-0.31971,0.039953,0.15519,0.0022896,0.015136,0.18289,0.15057,-0.12351,-0.46963,-2.5228,0.44592,0.25424,0.3896,-0.13536
5,1,3.3522,2.3495,1.0121,3.3522,2.3495,1.0121,1,1.8745,0.26525,0.41121,-1.1659,-0.56181,3,1,AGED,-0.44748,-1.2284,0.44681,0.311,0.25834,0.12222,0.020457,-0.0085712,-0.023313,0.070528,0.11383,-0.16199,-0.0379,1.8006,0.10869,1.2443,-0.21488,1.4591
5,1,0.58355,0.35841,0.095416,0.58355,0.35841,0.095416,0,1.6546,0.65227,1.9701,-1.1659,-0.85539,5,1,SPOOKY,-0.88529,1.3758,-1.2586,-0.2903,0.43932,0.015618,0.033247,0.061976,0.027902,0.35188,0.78278,-0.02104,0.020109,-0.84606,1.3095,0.41012,0.13169,0.27843
5,2,-0.076501,0.64762,0.3925,0.076501,-0.64762,-0.3925,1,1.9142,-0.43409,-0.87488,0.82854,1.1182,3,1,WICKED,-0.73583,0.12476,-0.47262,-0.50874,0.16372,0.039852,0.044188,0.0019522,0.042727,-0.23804,-0.38922,0.27383,0.38951,1.2361,-0.52789,0.27116,-1.5925,1.8636
5,1,3.1735,1.376,0.22187,3.1735,1.376,0.22187,1,2.007,0.51175,0.67765,0.72505,1.5651,3,1,MEDIEVAL,1.5653,-0.88823,1.356,0.026885,0.37186,0.17574,0.053721,0.024661,-0.024501,-0.076608,-0.019114,0.40847,0.68991,0.90189,-0.96233,0.49909,-0.12975,0.62884
5,1,0.70662,-0.98256,0.61953,0.70662,-0.98256,0.61953,1,1.2827,-1.222,-1.7028,-0.82379,-0.8298,3,1,VICTORIAN,-1.8576,2.1743,-2.2398,-0.33016,0.63742,0.23138,0.047857,0.020336,0.01705,-0.47602,-0.64149,0.22048,0.18787,-0.31684,-0.41891,0.70737,-0.23575,0.94312
5,2,0.29274,-1.8575,-1.305,-0.29274,1.8575,1.305,1,1.8224,0.45129,0.52415,-0.44965,-0.38987,2,1,TRASHY,-0.45038,0.54309,-0.55202,-0.044845,-0.25517,0.052499,0.1404,-0.0085483,-0.014036,-0.044354,-0.019693,-0.37724,-0.39893,-1.8503,-1.9583,-0.35143,0.86847,-1.2199
