RTs,subs,class,EncAct,subsMem,ECent
1.1372,25,FALSE,2.298,1,-0.37617
2.0489,25,TRUE,0.48868,2,0.20887
0.96863,25,TRUE,2.104,2,0.095883
1.6196,25,FALSE,-0.81472,2,0.018448
1.9275,25,TRUE,1.4179,2,0.21576
1.8434,25,TRUE,1.91,2,-0.055641
1.4399,25,FALSE,1.3193,2,0.05359
2.2438,25,TRUE,1.982,2,-0.032186
1.9997,25,FALSE,-1.24,2,-0.21515
1.5959,25,FALSE,-0.11362,2,-3.4556e-05
1.4317,25,TRUE,0.27481,1,-0.016411
1.7875,25,TRUE,1.9159,2,-0.043218
1.8078,25,FALSE,2.1293,2,0.084445
2.1118,25,FALSE,0.16021,2,0.28282
1.7957,25,TRUE,0.45386,2,-0.056524
1.5835,25,FALSE,1.7395,2,0.46787
1.6513,25,TRUE,-0.53286,1,0.42867
0,25,FALSE,-1.0042,1,0.066973
1.8396,25,FALSE,0.24723,2,-0.30864
1.6038,25,TRUE,1.0584,2,0.28775
2.3955,25,FALSE,2.2734,2,-0.064922
2.3038,25,FALSE,2.1423,1,-0.423
1.787,25,FALSE,0.061832,2,0.15997
1.2628,25,FALSE,0.22169,1,-0.055488
2.0387,25,TRUE,-0.0004427,1,0.42764
1.8505,25,FALSE,2.3127,1,0.31581
1.495,25,TRUE,2.1944,2,-0.11454
1.3906,25,FALSE,0.60085,1,-0.24149
0.93065,25,TRUE,0.76207,2,0.31639
1.3753,25,FALSE,-0.62275,1,0.1052
1.7871,25,TRUE,-0.58585,1,0.14733
2.0506,25,TRUE,1.323,1,0.10772
0.87501,25,FALSE,3.654,1,0.0024203
1.5906,25,FALSE,0.98389,2,0.065097
1.1352,25,TRUE,4.7851,2,0.37153
1.8589,25,TRUE,-2.0004,2,-0.0029961
1.7187,25,FALSE,-0.4862,2,0.094546
1.319,25,FALSE,-0.61224,2,0.38332
1.1151,25,TRUE,-0.9828,2,-0.456
0,25,FALSE,0.19043,1,0.098645
1.2659,26,TRUE,0.47166,2,0.15455
1.1174,26,TRUE,4.4804,2,0.3577
1.794,26,FALSE,4.8031,2,0.57283
0.96593,26,TRUE,3.7058,2,0.15732
1.0577,26,TRUE,2.5761,2,-0.10533
1.2661,26,TRUE,-2.3391,2,-0.11297
0.81377,26,TRUE,4.5194,2,0.57071
0.91367,26,TRUE,3.5645,2,0.4707
1.2935,26,FALSE,1.3866,2,0.26916
1.2739,26,FALSE,2.2904,2,0.30494
1.4138,26,FALSE,0.70515,2,0.15093
1.4097,26,FALSE,2.2924,2,0.62618
1.3255,26,TRUE,4.8097,2,0.68103
0.81005,26,TRUE,1.6023,2,0.40636
1.1898,26,TRUE,3.7589,2,0.096002
1.3456,26,FALSE,1.634,1,0.31158
0.85349,26,FALSE,1.7237,1,0.49558
1.0419,26,FALSE,4.5246,2,0.26573
1.1818,26,TRUE,0.61051,1,-0.15224
0.95367,26,TRUE,2.2919,2,0.35805
1.2055,26,FALSE,0.95407,1,0.0042098
0.86597,26,TRUE,2.1121,2,0.52422
1.1419,26,TRUE,2.4323,2,0.36253
1.5697,26,FALSE,-0.062774,2,0.14694
1.3015,26,FALSE,1.0043,2,0.22738
1.3943,26,FALSE,2.3017,2,0.57742
1.2059,26,FALSE,4.0153,2,0.086029
1.0692,26,FALSE,2.4437,2,0.36452
1.5282,26,TRUE,2.2602,2,0.33138
0.95674,26,TRUE,5.1635,2,0.55357
1.2646,26,FALSE,0.099008,2,0.11925
0.86047,26,TRUE,4.551,2,0.61525
2.0723,26,TRUE,0.56766,1,0.011462
1.5408,26,FALSE,-1.1861,1,-0.048054
1.6887,26,FALSE,2.0314,1,-0.25605
1.2445,26,TRUE,1.3653,2,0.33693
1.1682,26,FALSE,1.8604,2,0.57918
1.189,26,TRUE,3.4645,2,0.56617
1.6885,26,FALSE,0.72853,2,0.51237
1.9004,26,FALSE,0.68919,2,0.28703
1.2083,26,TRUE,2.403,2,0.51377
1.4368,26,FALSE,2.4272,2,0.46822
1.2405,26,FALSE,0.45851,2,0.18445
1.0043,26,FALSE,5.2099,2,0.55161
1.4483,26,FALSE,1.5477,2,0.12537
1.1327,26,FALSE,1.1492,2,0.36077
1.0406,26,TRUE,-0.4683,2,0.071551
1.3965,26,FALSE,3.1736,2,0.3798
1.8323,26,TRUE,2.6036,2,0.53265
1.2767,26,TRUE,4.1652,2,0.49911
1.0886,26,TRUE,-2.9213,2,-0.22901
1.8124,26,TRUE,2.2163,2,0.31572
1.3922,26,TRUE,1.429,2,0.23386
1.3648,26,TRUE,0.33708,2,0.36541
1.0087,26,FALSE,-1.9837,2,-0.021809
1.2161,26,FALSE,4.6941,2,0.51169
1.2034,26,TRUE,2.5604,2,0.39317
0.91974,26,TRUE,2.6014,2,0.49099
1.2436,26,FALSE,4.9096,2,0.64717
1.1194,26,TRUE,3.3065,2,0.20018
1.5632,26,FALSE,0.45153,1,0.16531
1.6959,26,TRUE,1.5354,2,0.33019
1.0915,26,FALSE,4.8805,2,0.5225
1.2073,26,TRUE,2.7363,2,0.32426
1.3793,26,FALSE,-0.98073,2,-0.147
1.0197,26,TRUE,0.20403,2,0.40553
1.7034,26,FALSE,-0.32076,2,0.21212
1.1072,26,TRUE,4.4333,2,0.41986
1.5597,26,TRUE,0.80361,2,-0.12961
1.8995,26,FALSE,0.81335,2,0.057178
1.4076,26,FALSE,-0.17088,2,0.14289
1.3952,26,TRUE,-1.194,2,0.24324
1.4477,26,TRUE,-2.3192,2,-0.25565
1.2756,26,FALSE,0.42909,2,0.35714
2.3515,26,FALSE,1.8092,2,0.19308
1.4673,26,TRUE,-0.54749,2,-0.13307
1.3953,26,TRUE,3.2635,2,0.38177
1.0875,26,FALSE,0.60995,2,0.31267
1.5473,26,FALSE,-2.8124,2,-0.12405
1.2478,26,FALSE,2.4552,2,0.27696
1.7636,26,FALSE,-1.4357,2,0.2846
1.2438,26,TRUE,-1.6205,2,0.2137
1.1831,26,TRUE,0.18359,2,0.24913
1.3228,26,FALSE,0.55969,2,0.32159
1.0707,26,FALSE,3.3818,2,0.33253
1.3064,26,FALSE,5.9827,2,0.64496
1.2471,26,TRUE,0.50377,2,-0.17557
1.4988,26,FALSE,-1.3353,2,0.072913
1.1666,26,TRUE,-2.6204,1,0.035449
0.88257,26,FALSE,4.2696,2,0.50136
1.8632,26,TRUE,2.5879,2,0.42534
1.5148,26,TRUE,1.3074,2,-0.0823
2.0146,26,FALSE,0.76953,2,0.061738
1.0986,26,TRUE,2.501,2,0.3101
1.5428,26,FALSE,2.5669,2,0.39304
2.1868,26,TRUE,-0.78925,2,-0.25853
1.0545,26,FALSE,2.6563,1,0.26187
1.3625,26,TRUE,1.5124,2,0.39837
1.639,26,TRUE,3.3632,2,0.57272
0.93094,26,TRUE,1.9581,2,0.2914
1.1267,26,TRUE,3.267,2,0.29389
1.0663,26,FALSE,2.2488,2,0.42501
1.055,26,TRUE,1.7102,2,0.56307
1.4748,26,TRUE,0.43033,2,0.35727
1.4147,26,FALSE,-0.19209,2,-0.24087
1.1384,26,FALSE,1.1906,2,0.15418
1.3911,26,FALSE,3.2016,2,0.59277
1.1146,26,FALSE,5.7218,2,0.74144
1.6226,26,FALSE,1.4727,2,0.44389
1.5975,26,FALSE,2.6276,2,0.38403
1.0487,26,TRUE,0.47387,2,-0.07378
1.2445,26,FALSE,7.3691,2,0.74664
2.0084,26,TRUE,1.819,2,0.32716
0.90082,26,TRUE,2.0147,2,0.34797
0.96078,26,TRUE,3.1906,2,0.41688
1.5726,26,TRUE,1.8232,2,0.28604
1.2244,26,FALSE,3.2482,2,0.32639
1.3009,26,TRUE,2.6681,2,0.31182
1.6408,26,FALSE,0.036416,2,0.018675
1.1965,26,FALSE,2.6395,2,0.49142
1.0643,26,TRUE,5.6711,2,0.64232
1.3568,26,FALSE,3.2636,2,0.54007
1.1046,26,FALSE,1.1874,2,0.29469
1.0845,26,TRUE,0.20818,2,0.21838
1.1923,26,TRUE,2.4102,2,0.40729
1.1408,26,TRUE,1.013,2,0.48757
1.2087,26,FALSE,5.0003,2,0.17093
1.3886,26,FALSE,5.8052,2,0.56245
2.2643,26,FALSE,-0.15526,2,0.41309
1.0848,26,FALSE,5.2432,2,0.55539
1.3688,26,FALSE,0.88735,2,0.23798
1.9473,26,TRUE,0.82596,1,0.49299
0.93628,26,FALSE,5.4218,2,0.47903
1.3328,26,FALSE,2.5132,2,0.27741
1.1208,26,TRUE,0.89176,2,0.46036
1.2123,26,TRUE,2.5973,2,0.34572
1.9683,26,TRUE,1.1153,2,0.024097
1.5142,26,TRUE,-0.26863,2,0.16703
1.1896,26,TRUE,4.082,2,0.5213
1.297,26,FALSE,-0.52472,2,0.31288
1.349,26,TRUE,0.97731,1,-0.32784
1.6736,26,TRUE,0.26411,2,0.16242
1.1573,26,TRUE,-1.5214,2,0.4129
2.929,26,TRUE,3.6975,1,0.64412
2.0139,26,FALSE,2.3993,2,0.60748
1.1856,26,FALSE,1.4879,2,0.44075
1.2294,26,FALSE,-0.2333,2,0.19706
1.0971,26,TRUE,3.2003,2,0.49409
1.2379,26,FALSE,4.353,2,0.45717
1.1855,26,TRUE,0.99839,2,0.19181
1.5654,26,TRUE,2.8037,2,0.23383
1.3372,26,TRUE,0.31898,2,0.25053
1.3097,26,FALSE,-1.1613,2,0.1929
1.6416,26,FALSE,2.3585,2,0.29393
1.4853,26,FALSE,-0.72083,2,0.15561
1.0458,26,TRUE,0.14256,2,-0.098037
1.1216,26,FALSE,2.986,2,0.30747
1.2053,26,FALSE,4.4928,2,0.49199
2.0332,26,FALSE,2.8518,1,0.45176
1.0931,26,TRUE,1.1239,2,0.34441
1.4736,26,FALSE,1.923,2,0.033316
1.2054,26,TRUE,-0.0015453,2,0.20714
1.0013,26,TRUE,1.8047,2,-0.020928
1.0778,26,FALSE,2.1623,2,-0.14614
2.4737,27,TRUE,0.616,2,0.12991
1.6531,27,FALSE,2.01,2,0.33161
2.1058,27,TRUE,1.4382,1,0.23092
1.8455,27,FALSE,2.7886,2,0.61635
2.3613,27,FALSE,1.4765,1,0.36803
1.9298,27,FALSE,-1.0384,1,-0.20851
1.2774,27,FALSE,1.7529,1,0.62956
2.3533,27,TRUE,2.071,1,-0.053983
2.7856,27,TRUE,1.807,2,0.13192
1.8536,27,FALSE,-1.3741,1,0.075866
2.5613,27,TRUE,0.97577,1,0.2253
1.957,27,FALSE,0.35002,2,0.14812
1.7138,27,TRUE,1.5594,1,0.26703
2.0971,27,TRUE,-0.34843,1,0.31757
1.3339,27,TRUE,-0.68664,2,0.31018
1.9936,27,FALSE,0.78446,2,0.072419
1.7015,27,FALSE,0.94622,1,0.12762
2.342,27,TRUE,-0.63918,2,-0.12237
1.6258,27,FALSE,0.18749,2,0.06563
1.5494,27,TRUE,3.4888,2,-0.47988
2.169,27,FALSE,1.7453,2,-0.30684
1.5019,27,TRUE,0.94476,1,0.44402
1.7776,27,TRUE,-0.92538,2,0.4346
1.8054,27,FALSE,1.2761,1,-0.061162
1.7823,27,TRUE,-1.4725,1,0.34222
1.802,27,FALSE,1.9121,1,-0.30687
2.7027,27,TRUE,1.4923,2,0.31837
1.5705,27,TRUE,1.5071,1,-0.37588
1.5341,27,FALSE,-1.5539,2,0.12264
2.6139,27,FALSE,-3.1346,1,0.26551
2.8665,27,TRUE,2.5123,1,-0.35324
1.8141,27,TRUE,3.7798,1,0.54271
1.2981,27,FALSE,0.67452,1,0.021795
1.35,27,TRUE,2.8625,2,-0.33336
2.0826,27,FALSE,0.41747,1,-0.094276
1.4623,27,FALSE,0.86559,2,0.43747
1.7942,27,TRUE,2.8107,2,0.45406
2.0148,27,FALSE,1.594,2,-0.26747
1.4106,27,TRUE,0.15363,2,-0.013576
1.8305,27,TRUE,-0.97787,2,0.065497
2.1221,27,TRUE,0.42649,2,-0.36803
2.0788,27,TRUE,-0.81406,2,0.12173
1.5626,27,FALSE,1.2283,2,0.052382
1.5662,27,TRUE,1.5961,2,0.19128
1.786,27,TRUE,2.8074,2,0.20462
2.2778,27,FALSE,1.0739,1,0.20782
1.9945,27,FALSE,2.6428,2,-0.44165
2.6383,27,FALSE,0.96707,1,-0.21891
2.3061,27,FALSE,1.7047,1,0.21763
1.2858,27,TRUE,-1.1305,2,0.044824
1.8734,27,TRUE,0.99039,1,0.21577
2.2925,27,TRUE,1.604,2,-0.03524
1.3607,27,TRUE,-0.77497,2,0.41537
2.0686,27,FALSE,0.20109,1,0.52985
1.3452,27,TRUE,-1.3832,2,0.25508
1.4807,27,FALSE,1.4965,2,-0.2904
1.8044,27,TRUE,0.54959,2,0.31992
1.7932,27,FALSE,2.5707,2,-0.047864
1.7167,27,TRUE,-0.3024,1,-0.28447
2.0167,27,TRUE,-1.4179,2,0.39807
1.6365,27,FALSE,-1.209,2,0.17086
2.5452,27,FALSE,-1.0014,2,-0.1588
2.1568,27,FALSE,-0.54901,1,0.090951
1.4408,27,TRUE,-0.24991,2,-0.089924
1.8604,27,FALSE,-1.4789,1,-0.2003
1.7132,27,TRUE,-2.274,2,0.075144
2.3086,27,FALSE,-0.81551,2,0.079334
1.6091,27,FALSE,-0.79781,1,0.3603
1.8769,27,FALSE,0.5337,2,0.30786
2.2327,27,FALSE,-0.39179,2,0.030608
1.5813,27,FALSE,0.62137,1,0.26031
1.3451,27,TRUE,1.3791,2,0.15943
1.8449,27,TRUE,0.97247,2,0.061441
1.5389,27,FALSE,1.9042,1,-0.14068
1.1822,27,TRUE,0.24617,2,0.48724
1.5387,27,FALSE,1.9594,2,-0.16874
1.8583,27,TRUE,0.89413,2,0.047497
2.63,27,FALSE,1.76,2,-0.045945
2.1548,27,TRUE,1.1112,2,0.069529
2.6861,27,TRUE,-1.232,2,0.033014
1.3626,27,FALSE,0.33163,2,-0.063733
1.6066,27,FALSE,2.5066,2,-0.36431
2.2668,27,TRUE,0.41361,2,0.35441
1.5426,27,TRUE,-1.4685,2,-0.13804
2.9303,27,TRUE,2.1208,2,-0.36732
1.2141,27,TRUE,2.4892,2,-0.43215
1.4667,27,TRUE,-2.4045,2,-0.21283
1.7504,27,FALSE,0.59268,1,0.51826
2.5543,27,TRUE,0.33362,1,0.062541
1.87,27,FALSE,1.8082,1,-0.020813
1.9627,27,FALSE,1.5314,2,0.66274
2.7103,27,FALSE,-1.3897,1,0.30912
2.4421,27,FALSE,0.93439,1,0.35325
1.9102,27,FALSE,2.3157,2,0.74916
2.2705,27,TRUE,-0.59991,2,0.2367
1.3198,27,TRUE,0.076944,1,0.33578
1.2111,27,TRUE,2.8319,2,0.37366
1.8388,27,FALSE,4.7322,2,-0.52472
1.1946,27,TRUE,0.41121,2,0.35271
1.7745,27,FALSE,0.16818,2,-0.2659
1.8831,27,FALSE,-1.3359,1,0.33168
1.8787,27,FALSE,0.7021,2,0.2264
1.6666,27,TRUE,-0.22678,2,-0.0025024
1.7904,27,TRUE,0.38399,2,-0.36027
1.2309,27,TRUE,-0.91568,2,0.11431
1.5305,27,TRUE,2.3191,2,-0.1395
1.7943,27,FALSE,-1.439,1,-0.27938
1.9106,27,FALSE,0.18584,1,0.20209
1.7385,27,TRUE,-0.068767,2,-0.06559
1.5745,27,TRUE,0.81831,2,0.14538
1.6511,27,TRUE,0.63129,2,0.12735
2.5669,27,FALSE,3.6512,2,-0.24714
1.1786,27,TRUE,0.072091,2,0.12401
1.4785,27,FALSE,1.4622,1,0.19781
1.6431,27,FALSE,-0.2213,1,-0.31809
1.7988,27,TRUE,1.2774,2,0.49786
2.2425,27,FALSE,-0.45605,1,-0.13758
1.5192,27,FALSE,1.1243,2,-0.14424
1.5312,27,FALSE,1.4973,2,-0.20124
1.7665,27,TRUE,-0.57735,1,-0.22274
2.0424,27,FALSE,0.072811,2,0.074213
1.1965,27,TRUE,-0.59941,2,0.25695
1.0959,27,FALSE,1.1348,2,0.60545
1.6874,27,FALSE,1.7976,2,0.63111
1.364,27,TRUE,2.9461,2,0.17736
1.1794,27,TRUE,1.7161,2,0.14389
1.3194,27,FALSE,-1.5182,1,0.22119
1.2475,27,TRUE,0.65972,2,-0.011458
1.724,27,TRUE,0.50695,2,0.17452
1.4396,27,FALSE,1.3998,2,0.045567
1.4916,27,FALSE,1.3187,2,-0.30727
2.0474,27,TRUE,0.86409,2,-0.079202
2.2474,27,FALSE,1.8194,2,0.045228
1.4236,27,FALSE,1.3788,1,-0.15099
1.6916,27,FALSE,1.8061,1,-0.16057
1.6157,27,FALSE,-0.95619,1,0.3442
1.7715,27,FALSE,-0.12806,2,0.0022573
1.8793,27,FALSE,2.9907,2,-0.48152
